seed,generation,child_id,parent1_id,parent2_id,morph_diff_p1,morph_diff_p2,tf_diff_p1,tf_diff_p2,activation_diff_p1,activation_diff_p2,trajectory_diff_p1,trajectory_diff_p2
1675610640,2,139,67,26,0,16,0.0,8.6836,0,1,0.0,2488.7008
1675610640,2,140,82,65,9,12,4.5484,14.9075,1,2,2536.8887,3670.0959
1675610640,2,141,95,47,10,12,15.3859,13.7422,0,2,2866.6882,3087.7277
1675610640,2,142,82,22,17,18,12.2983,14.1361,1,1,2276.6672,1190.3687
1675610640,2,143,12,98,6,10,5.1709,9.7671,0,1,1414.8607,2375.8891
1675610640,2,144,73,12,6,12,13.9439,5.5426,2,0,2206.1298,2485.5167
1675610640,2,145,96,97,11,6,6.8182,10.307,0,2,1126.0967,1907.7259
1675610640,2,146,30,42,11,17,21.1503,15.0341,4,1,4449.8465,3171.4563
1675610640,2,147,99,18,10,1,13.9828,0.2596,3,1,2295.3044,368.6289
1675610640,2,148,63,79,4,6,3.2436,6.4204,1,2,1164.6579,1237.2125
1675610640,2,149,95,93,11,18,21.3646,19.6372,2,3,3540.7245,6418.9094
1675610640,2,150,21,38,11,7,5.8464,19.1026,1,2,1401.4255,2606.4041
1675610640,2,151,84,12,8,16,15.6765,10.6335,3,2,2635.9684,3023.5106
1675610640,2,152,22,12,10,7,23.6612,9.0474,1,0,3235.8297,2252.3921
1675610640,2,153,48,82,11,13,8.2635,9.8117,2,2,3278.9036,1963.268
1675610640,2,154,96,86,7,7,9.5401,12.576,0,2,2016.4016,2612.0924
1675610640,2,155,97,96,5,10,13.9751,12.8159,1,1,3450.3192,2563.8324
1675610640,2,156,55,48,16,10,9.2609,6.078,1,0,2889.5425,2407.4366
1675610640,2,157,63,65,3,13,2.1493,8.9044,1,0,747.9764,2592.3386
1675610640,2,158,80,27,8,8,4.0512,5.8177,1,1,1413.6816,2427.2643
1675610640,2,159,26,12,13,11,5.071,10.9419,1,2,2266.6101,3022.8891
1675610640,2,160,38,88,9,6,18.4827,5.6699,2,2,2362.0044,1739.8404
1675610640,2,161,90,74,11,11,18.4671,15.0973,2,1,3756.0105,5494.3717
1675610640,2,162,62,63,8,6,2.5894,5.424,2,2,586.9641,1198.2179
1675610640,2,163,74,98,9,9,26.0075,18.5913,3,0,4207.6181,2961.4369
1675610640,2,164,12,4,10,16,18.1361,25.6586,1,1,1789.1439,3544.1274
1675610640,2,165,4,30,1,5,1.647,2.6406,1,1,533.3541,751.622
1675610640,2,166,98,56,0,12,0.0,8.996,0,0,0.0,1420.0379
1675610640,2,167,67,12,6,6,5.156,9.6489,0,0,834.0503,2755.4103
1675610640,2,168,32,22,10,12,13.0324,24.0373,2,1,1975.8561,4079.3218
1675610640,2,169,95,76,17,12,16.7393,5.9434,0,1,2701.4558,1394.3586
1675610640,2,170,60,21,0,11,0.0254,5.3243,0,0,19.1312,826.502
1675610640,2,171,82,22,0,14,1.0978,26.3566,0,2,352.5452,3218.0596
1675610640,2,172,73,19,11,14,22.1596,13.3953,3,1,3632.0399,2973.0722
1675610640,2,173,89,80,6,12,12.5981,10.3574,1,2,2239.8516,1837.3944
1675610640,2,174,74,34,10,14,14.5213,13.1776,3,0,3906.9297,3857.9133
1675610640,2,175,48,96,10,11,4.3394,8.7688,2,0,1458.7357,1342.2155
1675610640,2,176,65,19,11,7,9.1772,6.5326,1,1,2339.7911,2635.5391
1675610640,2,177,18,30,4,5,1.3499,1.6506,0,1,622.4088,600.8269
1675610640,2,178,4,10,1,6,0.3878,7.4037,0,2,90.2085,1598.6377
1675610640,2,179,18,4,9,4,14.0808,11.3326,1,0,2742.2276,2354.9937
1675610640,2,180,48,10,10,8,9.1855,8.4812,2,1,1996.9594,2056.4719
1675610640,2,181,82,49,9,14,6.2441,25.6914,2,0,1783.7619,4734.6758
1675610640,2,182,48,67,4,7,2.3291,6.9479,0,1,401.2847,1481.3707
1675610640,2,183,95,74,6,8,16.6412,8.2325,1,2,2547.9285,1767.3675
1675610640,2,184,65,82,14,13,13.1728,12.7749,1,2,3043.552,2676.4059
1675610640,2,185,19,63,9,9,4.834,10.5611,1,0,1550.8182,3111.2258
1675610640,2,186,69,4,6,6,3.4844,4.2315,2,1,1133.8856,913.742
